web-scraper-order,web-scraper-start-url,pageanation,pageanation-href,url,url-href,topic,date
"1717529292-50","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Beratungsanspruch häufig unbekannt","https://www.nd-aktuell.de/artikel/1178961.pflege-beratungsanspruch-haeufig-unbekannt.html?sstr=","Pflege
													Gesund leben","04.01.2024"
"1717529292-51","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Kaffee: Genuss oder Sucht?","https://www.nd-aktuell.de/artikel/1178960.koffein-kaffee-genuss-oder-sucht.html?sstr=","Koffein
													Gesund leben","04.01.2024"
"1717529295-52","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Das reicht noch nicht, da fehlt noch was","https://www.nd-aktuell.de/artikel/1180505.spass-und-verantwortung-das-reicht-noch-nicht-da-fehlt-noch-was.html?sstr=","SPAß UND VERANTWORTUNG
													Kultur","05.03.2024"
"1717529295-53","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Debatte um Prostitution: Ausbeutung oder Selbstbestimmung?","https://www.nd-aktuell.de/artikel/1180304.sexkaufverbot-debatte-um-prostitution-ausbeutung-oder-selbstbestimmung.html?sstr=","Sexkaufverbot
													Politik","26.02.2024"
"1717529295-54","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Wahl in Belarus: Lukaschenko oder Krieg","https://www.nd-aktuell.de/artikel/1180259.belarus-wahl-in-belarus-lukaschenko-oder-krieg.html?sstr=","Belarus
													Politik","23.02.2024"
"1717529295-55","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Cannabis bald legal: Endspurt bei der Entkriminalisierung","https://www.nd-aktuell.de/artikel/1180189.cannabisgesetz-cannabis-bald-legal-endspurt-bei-der-entkriminalisierung.html?sstr=","Cannabisgesetz
													Wirtschaft und Umwelt","23.02.2024"
"1717529295-56","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Alexej Nawalny: »Rassist«, »Populist« oder »Bündnispartner«?","https://www.nd-aktuell.de/artikel/1180115.russland-alexej-nawalny-rassist-populist-oder-buendnispartner.html?sstr=","Russland
													Politik","20.02.2024"
"1717529295-57","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Berlinale – Geht es auch zwei oder drei Phon niedriger?","https://www.nd-aktuell.de/artikel/1180113.kommentar-berlinale-n-geht-es-auch-zwei-oder-drei-phon-niedriger.html?sstr=","Kommentar
													Kultur","18.02.2024"
"1717529295-58","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","»Das ist keine Sozialwohnung, oder?«","https://www.nd-aktuell.de/artikel/1180083.besser-wohnen-das-ist-keine-sozialwohnung-oder.html?sstr=","Besser Wohnen
													Kultur","16.02.2024"
"1717529295-59","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Cannabis-Konsum bald legal: Die deutsche Vereinsmeierei","https://www.nd-aktuell.de/artikel/1179892.drogen-cannabis-konsum-bald-legal-die-deutsche-vereinsmeierei.html?sstr=","Drogen
													Kommentare","15.02.2024"
"1717529295-60","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Motele, der Chalojmes-Malochner","https://www.nd-aktuell.de/artikel/1179896.ezzes-von-estis-motele-der-chalojmes-malochner.html?sstr=","Ezzes von Estis
													Kultur","09.02.2024"
"1717529295-61","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Zukunft der Linken: Linksliberal oder dezidiert sozialistisch?","https://www.nd-aktuell.de/artikel/1179585.die-linke-zukunft-der-linken-linksliberal-oder-dezidiert-sozialistisch.html?sstr=","Die Linke
													Politik","29.01.2024"
"1717529297-62","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Wollen Sie feiern oder vergessen?","https://www.nd-aktuell.de/artikel/1180871.ddr-witz-wollen-sie-feiern-oder-vergessen.html?sstr=","DDR-Witz
													Kultur","19.03.2024"
"1717529297-63","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Bis an den Rand der Welt","https://www.nd-aktuell.de/artikel/1180839.leipziger-buchmesse-bis-an-den-rand-der-welt.html?sstr=","Leipziger Buchmesse
													Kultur","19.03.2024"
"1717529297-64","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Notwendigkeit oder Nützlichkeit?","https://www.nd-aktuell.de/artikel/1180827.leipziger-buchmesse-notwendigkeit-oder-nuetzlichkeit.html?sstr=","Leipziger Buchmesse
													Kultur","18.03.2024"
"1717529297-65","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Rechtliche Betreuung: Sozialer Notstand droht in Frankfurt (Oder)","https://www.nd-aktuell.de/artikel/1180757.behoerdendschungel-rechtliche-betreuung-sozialer-notstand-droht-in-frankfurt-oder.html?sstr=","Behördendschungel
													Berlin","15.03.2024"
"1717529297-66","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Nach 40 Jahren soll das Cannabis-Verbot fallen","https://www.nd-aktuell.de/artikel/1180725.cannabis-legalisierung-nach-jahren-soll-das-cannabis-verbot-fallen.html?sstr=","Cannabis-Legalisierung
													Ratgeber","14.03.2024"
"1717529297-67","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Die wirkliche Willkommenskultur","https://www.nd-aktuell.de/artikel/1180640.migration-die-wirkliche-willkommenskultur.html?sstr=","Migration
													Kommentare","11.03.2024"
"1717529297-68","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Exklusive nd-Touren: Tschingis Aitmatow und Kommissar Bruno","https://www.nd-aktuell.de/artikel/1180619.reisen-exklusive-nd-touren-tschingis-aitmatow-und-kommissar-bruno.html?sstr=","Reisen
													nd-Commune","11.03.2024"
"1717529297-69","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Tesla in Grünheide: Jobs oder Wald?","https://www.nd-aktuell.de/artikel/1180577.tesla-tesla-in-gruenheide-jobs-oder-wald.html?sstr=","Tesla
													Berlin","08.03.2024"
"1717529297-70","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","RAF-Fahndung: Behörden drohen, das Augenmaß zu verlieren","https://www.nd-aktuell.de/artikel/1180483.ernst-volker-staub-oder-burkhard-garweg-raf-fahndung-behoerden-drohen-das-augenmass-zu-verlieren.html?sstr=","Ernst-Volker Staub oder Burkhard Garweg
													Kommentare","08.03.2024"
"1717529297-71","https://www.nd-aktuell.de/suche/index.php?and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&search=Suchen&s0_d=01&s0_m=10&s0_y=2023&s1_d=31&s1_m=03&s1_y=2024&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=cannabis+oder+legalisieren+oder+legalisierung+oder+legalisiert+oder+bubatz+oder+grass&modus=1&s0_y=2023&s0_m=10&s0_d=01&s1_y=2024&s1_m=03&s1_d=31&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2","Kein Radikalenerlass – oder nur ein wenig","https://www.nd-aktuell.de/artikel/1180525.verfassungsschutz-brandenburg-kein-radikalenerlass-n-oder-nur-ein-wenig.html?sstr=","Verfassungsschutz Brandenburg
													Berlin","05.03.2024"
