web-scraper-order,web-scraper-start-url,pageanation,pageanation-href,url,url-href,topic,date
"1717453807-36","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","5","https://www.nd-aktuell.de/suche/index.php?start=40&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Befreiung von Wärmepumpen geplant","https://www.nd-aktuell.de/artikel/1173921.fernwaerme-befreiung-von-waermepumpen-geplant.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Fernwärme
													Politik","12.06.2023"
"1717453807-37","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","5","https://www.nd-aktuell.de/suche/index.php?start=40&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Erdinger Chaoten","https://www.nd-aktuell.de/artikel/1173892.klimaschutz-erdinger-chaoten.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Klimaschutz
													Politik","11.06.2023"
"1717453810-38","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Fataler Nebeneffekt der Debatte um das Heizungsgesetz","https://www.nd-aktuell.de/artikel/1174627.afd-fataler-nebeneffekt-der-debatte-um-das-heizungsgesetz.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","AfD
													Kommentare","10.07.2023"
"1717453810-39","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Ampel: Regierung der Ankündigungen","https://www.nd-aktuell.de/artikel/1174588.ampel-koalition-vor-der-halbzeit-ampel-regierung-der-ankuendigungen.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Ampel-Koalition vor der Halbzeit
													Politik","07.07.2023"
"1717453810-40","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Klimapolitik: Hang zum Schönrechnen","https://www.nd-aktuell.de/artikel/1174580.ampel-klimapolitik-hang-zum-schoenrechnen.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Ampel
													Wirtschaft und Umwelt","07.07.2023"
"1717453810-41","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Die Linke: Sahra Wagenknecht schweigt zur Spaltung","https://www.nd-aktuell.de/artikel/1174579.spaltung-der-linken-die-linke-sahra-wagenknecht-schweigt-zur-spaltung.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Spaltung der Linken
													Berlin","07.07.2023"
"1717453810-42","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","LNG-Projekt auf Rügen: Weile mit Eile","https://www.nd-aktuell.de/artikel/1174577.kommentar-lng-projekt-auf-ruegen-weile-mit-eile.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Kommentar
													Kommentare","07.07.2023"
"1717453810-43","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Missachtung des Parlaments","https://www.nd-aktuell.de/artikel/1174556.standpunkt-missachtung-des-parlaments.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Standpunkt
													Kommentare","06.07.2023"
"1717453810-44","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Bundesverfassungsgericht stoppt GEG: Nachsitzen im Heizungskeller","https://www.nd-aktuell.de/artikel/1174554.heizungsgesetz-bundesverfassungsgericht-stoppt-geg-nachsitzen-im-heizungskeller.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Heizungsgesetz
													Politik","06.07.2023"
"1717453810-45","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Heizungsgesetz: Nicht mehr im Hauruckverfahren","https://www.nd-aktuell.de/artikel/1174553.parlamentsrechte-heizungsgesetz-nicht-mehr-im-hauruckverfahren.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Parlamentsrechte
													Politik","06.07.2023"
"1717453810-46","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","»Zahlen muss ja ohnehin der Mieter!«","https://www.nd-aktuell.de/artikel/1174544.geg-zahlen-muss-ja-ohnehin-der-mieter.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","GEG
													Politik","06.07.2023"
"1717453810-47","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","4","https://www.nd-aktuell.de/suche/index.php?start=30&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Ordnungshüter: Thomas Heilmann hat das Heizungsgesetz gestoppt","https://www.nd-aktuell.de/artikel/1174531.heizungsgesetz-ordnungshueter-thomas-heilmann-hat-das-heizungsgesetz-gestoppt.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Heizungsgesetz
													Politik","06.07.2023"
"1717453812-48","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Energiewende: Was kommt auf die Hausbesitzer und Mieter zu?","https://www.nd-aktuell.de/artikel/1175275.gebaeudeenergiegesetz-energiewende-was-kommt-auf-die-hausbesitzer-und-mieter-zu.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Gebäudeenergiegesetz
													Ratgeber","04.08.2023"
"1717453812-49","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Wärmepumpe: Ist mein Haus geeignet?","https://www.nd-aktuell.de/artikel/1175227.heizungssanierung-waermepumpe-ist-mein-haus-geeignet.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Heizungssanierung
													Ratgeber","02.08.2023"
"1717453812-50","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Dekarboniserung der Fernwärmenetze","https://www.nd-aktuell.de/artikel/1175220.energiepolitik-dekarboniserung-der-fernwaermenetze.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Energiepolitik
													Wirtschaft und Umwelt","02.08.2023"
"1717453812-51","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Ohne »Zukunft Gas«: Stadtwerke for Future","https://www.nd-aktuell.de/artikel/1175083.energiewende-ohne-zukunft-gas-stadtwerke-for-future.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Energiewende
													Wirtschaft und Umwelt","27.07.2023"
"1717453812-52","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Die AfD mit erfolgreicher Maskerade","https://www.nd-aktuell.de/artikel/1174944.kommentar-die-afd-mit-erfolgreicher-maskerade.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Kommentar
													Kommentare","23.07.2023"
"1717453812-53","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Hauptsache, nicht München","https://www.nd-aktuell.de/artikel/1174833.mieten-hauptsache-nicht-muenchen.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Mieten
													Berlin","18.07.2023"
"1717453812-54","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Die Linke und Carola Rackete: Das passt zusammen","https://www.nd-aktuell.de/artikel/1174817.europawahlen-die-linke-und-carola-rackete-das-passt-zusammen.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Europawahlen 2024
													Politik","18.07.2023"
"1717453812-55","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Rechtsbruch beim Klimaschutz","https://www.nd-aktuell.de/artikel/1174814.fridays-for-future-rechtsbruch-beim-klimaschutz.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Fridays for Future
													Wirtschaft und Umwelt","17.07.2023"
"1717453812-56","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Berliner Mieter gegen Klima-Sanierung: Das Gleiche in Grün","https://www.nd-aktuell.de/artikel/1174809.wohnungssanierung-berliner-mieter-gegen-klima-sanierung-das-gleiche-in-gruen.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Wohnungssanierung
													Berlin","17.07.2023"
"1717453812-57","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","An der falschen Pipeline","https://www.nd-aktuell.de/artikel/1174803.heizungsgesetz-an-der-falschen-pipeline.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Heizungsgesetz
													Kommentare","17.07.2023"
"1717453815-58","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Gebäudesektor: Der Kampf geht erst los","https://www.nd-aktuell.de/artikel/1176149.heizungsgesetz-gebaeudesektor-der-kampf-geht-erst-los.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Heizungsgesetz
													Kommentare","08.09.2023"
"1717453815-59","https://www.nd-aktuell.de/suche/index.php?and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&search=Suchen&s0_d=20&s0_m=04&s0_y=2023&s1_d=20&s1_m=10&s1_y=2023&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=heizungsgesetz+geb%C3%A4udeenergiegesetz+w%C3%A4rmepumpe&modus=1&s0_y=2023&s0_m=04&s0_d=20&s1_y=2023&s1_m=10&s1_d=20&sstr=heizungsgesetz%7Cgeb%C3%A4udeenergiegesetz%7Cw%C3%A4rmepumpe&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Heizungsgesetz: Der lange Weg zum klimafreundlichen Gebäude","https://www.nd-aktuell.de/artikel/1176135.energiepolitik-heizungsgesetz-der-lange-weg-zum-klimafreundlichen-gebaeude.html?sstr=heizungsgesetz|geb%C3%A4udeenergiegesetz|w%C3%A4rmepumpe","Energiepolitik
													Politik","08.09.2023"
