web-scraper-order,web-scraper-start-url,pageanation,pageanation-href,url,url-href,topic,date
"1717260950-42","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Auf dem Rücken der Betroffenen","https://www.nd-aktuell.de/artikel/1168430.buergergeld-auf-dem-ruecken-der-betroffenen.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Kommentare","10.11.2022"
"1717260950-43","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Berliner Senat will bei Wohnkosten großzügiger sein","https://www.nd-aktuell.de/artikel/1168418.sozialpolitik-berliner-senat-will-bei-wohnkosten-grosszuegiger-sein.html?sstr=b%C3%BCrgergeld","Sozialpolitik
													Berlin","10.11.2022"
"1717260950-44","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Minimal ist schon zu viel","https://www.nd-aktuell.de/artikel/1168416.buergergeld-minimal-ist-schon-zu-viel.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Politik","10.11.2022"
"1717260950-45","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Höhere Leistungen, Hilfen bei Jobsuche, Sanktionen bleiben","https://www.nd-aktuell.de/artikel/1168356.buergergeld-hoehere-leistungen-hilfen-bei-jobsuche-sanktionen-bleiben.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Ratgeber","09.11.2022"
"1717260950-46","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Bürgergeld wird Armutsprogramm","https://www.nd-aktuell.de/artikel/1168315.sozialpolitik-buergergeld-wird-armutsprogramm.html?sstr=b%C3%BCrgergeld","Sozialpolitik
													Kommentare","07.11.2022"
"1717260950-47","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Union will Erwerbslosen ans Geld","https://www.nd-aktuell.de/artikel/1168309.buergergeld-union-will-erwerbslosen-ans-geld.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Politik","07.11.2022"
"1717260950-48","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","3","https://www.nd-aktuell.de/suche/index.php?start=20&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Söder zurück im Bierzelt","https://www.nd-aktuell.de/artikel/1168123.csu-soeder-zurueck-im-bierzelt.html?sstr=b%C3%BCrgergeld","CSU
													Politik","31.10.2022"
"1717260952-49","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Das Bürgergeld wird kommen","https://www.nd-aktuell.de/artikel/1168808.buergergeld-das-buergergeld-wird-kommen.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Politik","24.11.2022"
"1717260952-50","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Der Vertrauensbonus ist fast aufgebraucht","https://www.nd-aktuell.de/artikel/1168807.soziale-ungleichheit-der-vertrauensbonus-ist-fast-aufgebraucht.html?sstr=b%C3%BCrgergeld","Soziale Ungleichheit
													Wirtschaft und Umwelt","24.11.2022"
"1717260952-51","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","»Die Linke braucht dringend ein Kraftzentrum«","https://www.nd-aktuell.de/artikel/1168774.dagmar-enkelmann-die-linke-braucht-dringend-ein-kraftzentrum.html?sstr=b%C3%BCrgergeld","Dagmar Enkelmann
													Politik","24.11.2022"
"1717260952-52","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Schlagabtausch mit Lach-Faktor","https://www.nd-aktuell.de/artikel/1168762.haushaltsdebatte-schlagabtausch-mit-lach-faktor.html?sstr=b%C3%BCrgergeld","Haushaltsdebatte
													Politik","23.11.2022"
"1717260952-53","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Lobbyistin","https://www.nd-aktuell.de/artikel/1168750.nora-seitz-lobbyistin.html?sstr=b%C3%BCrgergeld","Nora Seitz
													Politik","23.11.2022"
"1717260952-54","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Harte Sanktionen gegen Erwerbslose bleiben","https://www.nd-aktuell.de/artikel/1168742.buergergeld-harte-sanktionen-gegen-erwerbslose-bleiben.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Politik","22.11.2022"
"1717260952-55","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Gegen alle Ankündigungen","https://www.nd-aktuell.de/artikel/1168741.buergergeld-gegen-alle-ankuendigungen.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Politik","22.11.2022"
"1717260952-56","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Hartz V kommt","https://www.nd-aktuell.de/artikel/1168734.buergergeld-hartz-v-kommt.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Kommentare","22.11.2022"
"1717260952-57","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Hartz IV heißt jetzt Bürgergeld","https://www.nd-aktuell.de/artikel/1168730.buergergeld-hartz-iv-heisst-jetzt-buergergeld.html?sstr=b%C3%BCrgergeld","Bürgergeld
													Politik","22.11.2022"
"1717260952-58","https://www.nd-aktuell.de/suche/index.php?and=b%C3%BCrgergeld&search=Suchen&s0_d=01&s0_m=07&s0_y=2022&s1_d=31&s1_m=12&s1_y=2022&modus=1&sort=1&searchfields%5B%5D=0&searchfields%5B%5D=1&searchfields%5B%5D=2&searchfields%5B%5D=3&display=0","2","https://www.nd-aktuell.de/suche/index.php?start=10&search=1&and=b%C3%BCrgergeld&modus=2&s0_y=2022&s0_m=07&s0_d=01&s1_y=2022&s1_m=12&s1_d=31&sstr=b%C3%BCrgergeld&sort=1&display=0&searchfields%5B0%5D=0&searchfields%5B1%5D=1&searchfields%5B2%5D=2&searchfields%5B3%5D=3","Würdelose Sprüche über Arbeitslose","https://www.nd-aktuell.de/artikel/1168675.gruene-in-brandenburg-wuerdelose-sprueche-ueber-arbeitslose.html?sstr=b%C3%BCrgergeld","Grüne in Brandenburg
													Berlin","21.11.2022"
