"searchQuery/countryCode","searchQuery/device","searchQuery/domain","searchQuery/languageCode","searchQuery/locationUule","searchQuery/page","searchQuery/resultsPerPage","searchQuery/term","searchQuery/type","searchQuery/url","resultsTotal","date","description","displayedUrl","emphasizedKeywords/0","emphasizedKeywords/1","emphasizedKeywords/2","emphasizedKeywords/3","position","title","type","url","emphasizedKeywords/4"
"DE","DESKTOP","google.de",,,"1","5","Söders hilflose Rundumschläge gegen die Ampel site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=S%C3%B6ders+hilflose+Rundumschl%C3%A4ge+gegen+die+Ampel+site%3Asueddeutsche.de&num=5","2","2023-03-04T12:00:00.000Z","SZ-Leser werten die Attacken des CSU-Chefs im SZ-Interview als wenig aussichtsreiche Ablenkungsmanöver - und erinnern auch an Bayerns starke ...","https://www.sueddeutsche.de › ... › Leserbriefe",,,,,"1","Leserbriefe: Söders hilflose Rundumschläge gegen die ...","organic","https://www.sueddeutsche.de/kolumne/markus-soeder-wahlrechtsreform-csu-demokratie-leserbriefe-1.5780830",
"DE","DESKTOP","google.de",,,"1","5","Söders hilflose Rundumschläge gegen die Ampel site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=S%C3%B6ders+hilflose+Rundumschl%C3%A4ge+gegen+die+Ampel+site%3Asueddeutsche.de&num=5","2",,"In Karlsruhe wird über die Reform des Wahlrechts verhandelt. Der aufgeblähte Bundestag soll wieder schlanker werden - aber für Parteien wie CSU und Linke geht ...","https://www.sueddeutsche.de › thema › Wahlrechtsreform",,,,,"2","Wahlrechtsreform - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Wahlrechtsreform",
"DE","DESKTOP","google.de",,,"1","5","CSU will Verfassungsklage gegen neues Wahlrecht bald einreichen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=CSU+will+Verfassungsklage+gegen+neues+Wahlrecht+bald+einreichen+site%3Asueddeutsche.de&num=5","49","2023-05-15T12:00:00.000Z","Parteichef Söder wirft der Bundesregierung Wahlmanipulation vor. In der Affäre Graichen fordert er einen U-Ausschuss.","https://www.sueddeutsche.de › Bayern › Politik Bayern",,,,,"1","CSU will Verfassungsklage gegen neues Wahlrecht bald ...","organic","https://www.sueddeutsche.de/bayern/csu-soeder-wahlrechtsreform-klage-u-ausschuss-graichen-1.5861188",
"DE","DESKTOP","google.de",,,"1","5","CSU will Verfassungsklage gegen neues Wahlrecht bald einreichen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=CSU+will+Verfassungsklage+gegen+neues+Wahlrecht+bald+einreichen+site%3Asueddeutsche.de&num=5","49",,"In Karlsruhe wird über die Reform des Wahlrechts verhandelt. Der aufgeblähte Bundestag soll wieder schlanker werden - aber für Parteien wie CSU und Linke geht ...","https://www.sueddeutsche.de › thema › Wahlrechtsreform","CSU",,,,"2","Wahlrechtsreform - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Wahlrechtsreform",
"DE","DESKTOP","google.de",,,"1","5","CSU will Verfassungsklage gegen neues Wahlrecht bald einreichen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=CSU+will+Verfassungsklage+gegen+neues+Wahlrecht+bald+einreichen+site%3Asueddeutsche.de&num=5","49","2020-08-26T12:00:00.000Z","Seit sieben Jahren wird über eine Verkleinerung des Bundestags gestritten. Insofern ist die Verständigung der Koalitionäre ein Erfolg.","https://www.sueddeutsche.de › ... › Wahlrechtsreform",,,,,"3","Wahlrechtsreform: Viel Schall, wenig Rauch - Politik","organic","https://www.sueddeutsche.de/politik/koalitionsausschuss-wahlrecht-1.5010620",
"DE","DESKTOP","google.de",,,"1","5","CSU will Verfassungsklage gegen neues Wahlrecht bald einreichen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=CSU+will+Verfassungsklage+gegen+neues+Wahlrecht+bald+einreichen+site%3Asueddeutsche.de&num=5","49",,"In Karlsruhe wird über die Reform des Wahlrechts verhandelt. Der aufgeblähte Bundestag soll wieder schlanker werden - aber für Parteien wie CSU und Linke geht ...","https://www.sueddeutsche.de › thema › Wahlrecht","CSU",,,,"4","Wahlrecht - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Wahlrecht",
"DE","DESKTOP","google.de",,,"1","5","Ein Personalwechsel, der Konsequenzen haben kann site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ein+Personalwechsel%2C+der+Konsequenzen+haben+kann+site%3Asueddeutsche.de&num=5","125","2023-04-20T12:00:00.000Z","Im Bundesverfassungsgericht sind in kurzer Zeit fünf Richter ersetzt worden, zwei weitere folgen. Das könnte Konsequenzen haben.","https://www.sueddeutsche.de › ... › Politik Deutschland","Konsequenzen haben",,,,"1","Bundesverfassungsgericht: Karlsruher Wechseljahr - Politik","organic","https://www.sueddeutsche.de/politik/bundesverfassungsgericht-justiz-richterwahl-europa-wahlrecht-klimaschutz-1.5811274",
"DE","DESKTOP","google.de",,,"1","5","Ein Personalwechsel, der Konsequenzen haben kann site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ein+Personalwechsel%2C+der+Konsequenzen+haben+kann+site%3Asueddeutsche.de&num=5","125","2023-04-20T12:00:00.000Z","dpa_5FAD2200C97E485D. Bundesverfassungsgericht Ein Personalwechsel, der Konsequenzen haben kann ... Wie kann das sein? Von Kathrin Müller-Lancé ...","https://www.sueddeutsche.de › Schlagzeilen","Ein Personalwechsel, der Konsequenzen haben kann","kann","sein",,"2","Archiv – Politik Nachrichten – April 2023","organic","https://www.sueddeutsche.de/archiv/politik/2023/4/page/18",
"DE","DESKTOP","google.de",,,"1","5","Ein Personalwechsel, der Konsequenzen haben kann site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ein+Personalwechsel%2C+der+Konsequenzen+haben+kann+site%3Asueddeutsche.de&num=5","125","2023-12-07T12:00:00.000Z","Kann sich die CDU behaupten? Wie schneidet Sahra Wagenknechts Bündnis ab? In dem Bundesland geht es um wegweisende Fragen für die Zukunft ...","https://www.sueddeutsche.de › Politik › CDU","Kann",,,,"3","Merz zur Czaja-Entlassung: „Das ist ein Personalwechsel ...","organic","https://www.sueddeutsche.de/politik/cdu-generalsekretaer-merz-linnemann-czaja-1.6021789",
"DE","DESKTOP","google.de",,,"1","5","Ein Personalwechsel, der Konsequenzen haben kann site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Ein+Personalwechsel%2C+der+Konsequenzen+haben+kann+site%3Asueddeutsche.de&num=5","125","2016-08-22T12:00:00.000Z","Lügen: Bemerkt der Gesprächspartner die Lüge, kann das juristische Konsequenzen haben. Womöglich gerate das ganze Geschäft in Gefahr.","https://www.sueddeutsche.de › Karriere › Dpa","kann","Konsequenzen haben",,,"4","Nichts als die Wahrheit: Was tun bei heiklen Fragen im Job ...","organic","https://www.sueddeutsche.de/karriere/arbeit-nichts-als-die-wahrheit-was-tun-bei-heiklen-fragen-im-job-dpa.urn-newsml-dpa-com-20090101-160818-99-133264",
"DE","DESKTOP","google.de",,,"1","5","Fallstricke einer Bürgermeisterwahl site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Fallstricke+einer+B%C3%BCrgermeisterwahl+site%3Asueddeutsche.de&num=5","308","2023-04-28T12:00:00.000Z","Susanne Hartmann gewinnt wohl als einzige Kandidatin die Bürgermeisterwahl in Fahrenzhausen. Das Wahlrecht ist aber für Überraschungen gut.","https://www.sueddeutsche.de › ... › Landkreis Freising","Bürgermeisterwahl",,,,"1","Freising: Fallstricke bei der Bürgermeisterwahl","organic","https://www.sueddeutsche.de/muenchen/freising/fahrenzhausen-freising-dorfen-wahlrecht-buergermeisterwahl-1.5827714",
"DE","DESKTOP","google.de",,,"1","5","Fallstricke einer Bürgermeisterwahl site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Fallstricke+einer+B%C3%BCrgermeisterwahl+site%3Asueddeutsche.de&num=5","308",,"vor 6 Tagen — Erfurt (dpa/th) - Bei den Thüringer Kommunalwahlen haben rund 20.000 Männer und Frauen als Wahlhelfer mitgewirkt. „Die hohe Wahlbeteiligung von ...","https://www.sueddeutsche.de › Politik › Wahlen",,,,,"2","Kommunalwahlen - 20.000 Wahlhelfer im Einsatz - Politik","organic","https://www.sueddeutsche.de/politik/kommunalwahlen-20-000-wahlhelfer-im-einsatz-dpa.urn-newsml-dpa-com-20090101-240530-99-218350",
"DE","DESKTOP","google.de",,,"1","5","Fallstricke einer Bürgermeisterwahl site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Fallstricke+einer+B%C3%BCrgermeisterwahl+site%3Asueddeutsche.de&num=5","308","2021-01-26T12:00:00.000Z","Als heißer Kandidat für das vakante Amt wird Josef Niedermair, CSU, gehandelt. Die Freien Wähler haben sich kurz vor dem entscheidenden ...","https://www.sueddeutsche.de › Freising › Hallbergmoos",,,,,"3","Bürgermeisterwahl in Hallbergmoos - Vermutlich nur ein ...","organic","https://www.sueddeutsche.de/muenchen/freising/buergermeisterwahl-in-hallbergmoos-vermutlich-nur-ein-bewerber-1.5186695",
"DE","DESKTOP","google.de",,,"1","5","Fallstricke einer Bürgermeisterwahl site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Fallstricke+einer+B%C3%BCrgermeisterwahl+site%3Asueddeutsche.de&num=5","308","2024-03-01T12:00:00.000Z","In Putzbrunn trifft der SPD-Amtsinhaber auf einen CSU-Herausforderer, in Kirchheim unterstützt die CSU einen SPDler gegen einen Grünen.","https://www.sueddeutsche.de › ... › Landkreis München",,,,,"4","Kirchheim und Putzbrunn: Ungleiche Duelle bei ...","organic","https://www.sueddeutsche.de/muenchen/landkreismuenchen/buergermeisterwahlen-kirchheim-putzbrunn-aschheim-1.6327903",
"DE","DESKTOP","google.de",,,"1","5","Was will   das Volk? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+will+++das+Volk%3F+site%3Asueddeutsche.de&num=5","19700",,":Was will das Volk? Per Volksbegehren können in Bayern Bürgerinnen und Bürger direkt Einfluss auf politische Entscheidungen nehmen. Zurzeit hoffen drei ...","https://www.sueddeutsche.de › thema › Volksbegehren","Was will das Volk",,,,"1","Volksbegehren - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Volksbegehren",
"DE","DESKTOP","google.de",,,"1","5","Was will   das Volk? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+will+++das+Volk%3F+site%3Asueddeutsche.de&num=5","19700",,"Die Ziele des Volksbegehrens ""Radentscheid Bayern"" sind klar: sichere und gut vernetzte Radwege, keine Verkehrstoten und 25 Prozent ...","https://www.sueddeutsche.de › Bayern › Politik Bayern","Volksbegehrens",,,,"2","Volksbegehren: Wenn Bürger Politik machen - Bayern","organic","https://www.sueddeutsche.de/bayern/volksbegehren-bayern-windraeder-1.5848772",
"DE","DESKTOP","google.de",,,"1","5","Was will   das Volk? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+will+++das+Volk%3F+site%3Asueddeutsche.de&num=5","19700","2019-06-16T12:00:00.000Z","Ein ""Volk"" ist, nüchtern betrachtet, nichts anderes als das Ensemble von Menschen, die ein Staat als seine Bürger betrachtet. Aber wer will das ...","https://www.sueddeutsche.de › Kultur › Zeitgeist","Volk","will",,,"3","Populismus - Das Volk, das Volk, das hat immer recht - Kultur","organic","https://www.sueddeutsche.de/kultur/populismus-demokratie-afd-emmanuel-macron-1.4482355",
"DE","DESKTOP","google.de",,,"1","5","Was will   das Volk? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+will+++das+Volk%3F+site%3Asueddeutsche.de&num=5","19700","2015-06-12T12:00:00.000Z","Es definiert sich nur über die Staatsbürgerschaft. Auch wenn man ohne jene Elemente - also Geschichte, Kultur, Traditionen und Sprache - schwer ...","https://www.sueddeutsche.de › Politik › Demokratie",,,,,"4","Volksentscheide und Demokratie: Wer sind das Volk?","organic","https://www.sueddeutsche.de/politik/volksentscheide-und-demokratie-wer-sind-das-volk-1.2767453",
"DE","DESKTOP","google.de",,,"1","5","Was will   das Volk? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+will+++das+Volk%3F+site%3Asueddeutsche.de&num=5","19700","2023-03-31T12:00:00.000Z","Volk, musste sich Christian Lindner bei Maybrit Illner immer wieder wenden. ""Will das deutsche Volk etwa drastische Maßnahmen im Verkehr?","https://www.sueddeutsche.de › Medien › Fernsehen","Volk","Will","Volk",,"5","Christian Lindner bei ""Maybrit Illner"": Finanzminister ...","organic","https://www.sueddeutsche.de/medien/christian-lindner-maybrit-illner-tv-kritik-rhetorik-1.5778384",
"DE","DESKTOP","google.de",,,"1","5","Grüne wollen Wahlrechtsreform abschwächen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Gr%C3%BCne+wollen+Wahlrechtsreform+abschw%C3%A4chen+site%3Asueddeutsche.de&num=5","20","2023-04-18T12:00:00.000Z","Die Ampelregierung hat sich mühsam auf eine Reform des Wahlrechts verständigt. Heftige Kritik hagelt es von den Oppositionsparteien.","https://www.sueddeutsche.de › Politik › Bundestagswahl",,,,,"1","Bundestagswahl: Grüne wollen Wahlrechtsreform abmildern","organic","https://www.sueddeutsche.de/politik/bundestag-wahlrechtsreform-grundmandatsklausel-gruene-1.5806436",
"DE","DESKTOP","google.de",,,"1","5","Grüne wollen Wahlrechtsreform abschwächen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Gr%C3%BCne+wollen+Wahlrechtsreform+abschw%C3%A4chen+site%3Asueddeutsche.de&num=5","20",,"In Karlsruhe wird über die Reform des Wahlrechts verhandelt. Der aufgeblähte Bundestag soll wieder schlanker werden - aber für Parteien wie CSU und Linke geht ...","https://www.sueddeutsche.de › thema › Wahlrechtsreform",,,,,"2","Wahlrechtsreform - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Wahlrechtsreform",
"DE","DESKTOP","google.de",,,"1","5","Grüne wollen Wahlrechtsreform abschwächen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Gr%C3%BCne+wollen+Wahlrechtsreform+abschw%C3%A4chen+site%3Asueddeutsche.de&num=5","20","2023-04-18T12:00:00.000Z","Grüne wollen Wahlrechtsreform abschwächen. Die Ampelregierung hat sich mühsam auf eine Reform des Wahlrechts verständigt. Heftige Kritik ...","https://www.sueddeutsche.de › Politik › Demokratie","Grüne wollen Wahlrechtsreform abschwächen",,,,"3","Bundesverfassungsgericht prüft das alte Wahlrecht - Politik","organic","https://www.sueddeutsche.de/politik/bundestagswahl-wahlrecht-bundesverfassungsgericht-1.5807081",
"DE","DESKTOP","google.de",,,"1","5","Grüne wollen Wahlrechtsreform abschwächen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Gr%C3%BCne+wollen+Wahlrechtsreform+abschw%C3%A4chen+site%3Asueddeutsche.de&num=5","20","2023-04-18T12:00:00.000Z","Eine Übersicht aller Nachrichten des Ressorts Politik aus dem Monat April 2023 finden Sie im Archiv von Süddeutsche.de.","https://www.sueddeutsche.de › Schlagzeilen",,,,,"4","Archiv – Politik Nachrichten – April 2023","organic","https://www.sueddeutsche.de/archiv/politik/2023/4/page/22",
"DE","DESKTOP","google.de",,,"1","5","Grüne wollen Wahlrechtsreform abschwächen site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Gr%C3%BCne+wollen+Wahlrechtsreform+abschw%C3%A4chen+site%3Asueddeutsche.de&num=5","20","2023-04-18T12:00:00.000Z","EXKLUSIV Arbeitszeitgesetz: Elektronische Zeiterfassung wird Pflicht. Unternehmen müssen sicherstellen, dass die Arbeitszeit ihrer ...","https://www.sueddeutsche.de › politik › news-nachricht...",,,,,"5","News des Tages - Nachrichten vom 18. April 2023 - Politik","organic","https://www.sueddeutsche.de/politik/news-nachrichten-ukraine-arbeitszeitgesetz-1.5807177",
"DE","DESKTOP","google.de",,,"1","5","Katrin Staffler stimmt CSU auf Wahlkampf ein site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Katrin+Staffler+stimmt+CSU+auf+Wahlkampf+ein+site%3Asueddeutsche.de&num=5","66","2023-05-18T12:00:00.000Z","Die Bundestagsabgeordnete wird mit 95 Prozent als Kreisvorsitzende bestätigt. In ihrer Rede attackiert sie die Ampel-Regierung scharf.","https://www.sueddeutsche.de › fuerstenfeldbruck › ma...",,,,,"1","Fürstenfeldbruck: Katrin Staffler stimmt CSU auf Wahlkampf ...","organic","https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/mammendorf-fuerstenfeldbruck-katrin-staffler-csu-landtagswahl-ampel-wahlrechtsreform-1.5866677",
"DE","DESKTOP","google.de",,,"1","5","Katrin Staffler stimmt CSU auf Wahlkampf ein site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Katrin+Staffler+stimmt+CSU+auf+Wahlkampf+ein+site%3Asueddeutsche.de&num=5","66","2021-09-27T12:00:00.000Z","Die Christsozialen haben bei der Bundestagswahl 2021 im Wahlkreis Dachau-Fürstenfeldbruck die Bindung zu ihrer Wählerschaft verloren.","https://www.sueddeutsche.de › muenchen › dachau › cs...",,,,,"2","Bundestagswahl Dachau: Schlechtes Ergebnis für CSU","organic","https://www.sueddeutsche.de/muenchen/dachau/csu-katrin-staffler-direktmandat-wahlkreis-dachau-fuerstenfeldbruck-1.5422209",
"DE","DESKTOP","google.de",,,"1","5","Katrin Staffler stimmt CSU auf Wahlkampf ein site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Katrin+Staffler+stimmt+CSU+auf+Wahlkampf+ein+site%3Asueddeutsche.de&num=5","66","2021-09-27T12:00:00.000Z","Die CSU-Bundestagsabgeordnete verliert im Landkreis aber ebenso wie ihre Partei Stimmen. Zugewinne verbuchen SPD und Grüne.","https://www.sueddeutsche.de › ... › Stadt Fürstenfeldbruck","CSU","Stimmen",,,"3","Katrin Staffler erringt das Direktmandat - Fürstenfeldbruck","organic","https://www.sueddeutsche.de/muenchen/fuerstenfeldbruck/fuerstenfeldbruck-dachau-katrin-staffler-erringt-das-direktmandat-1.5422423",
"DE","DESKTOP","google.de",,,"1","5","Katrin Staffler stimmt CSU auf Wahlkampf ein site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Katrin+Staffler+stimmt+CSU+auf+Wahlkampf+ein+site%3Asueddeutsche.de&num=5","66","2017-09-24T12:00:00.000Z","Katrin Staffler holt als Neuling in der Politik das Direktmandat im Wahlkreis Dachau und Fürstenfeldbruck.","https://www.sueddeutsche.de › Dachau › Dachau","Katrin Staffler",,,,"4","Nach der Bundestagswahl - Der Siegerin vergeht die Freude","organic","https://www.sueddeutsche.de/muenchen/dachau/nach-der-bundestagswahl-der-siegerin-vergeht-die-freude-1.3681742",
"DE","DESKTOP","google.de",,,"1","5","Union klagt  gegen Wahlrecht site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Union+klagt++gegen+Wahlrecht+site%3Asueddeutsche.de&num=5","2130","2023-03-28T12:00:00.000Z","Die Abgeordneten von CDU und CSU wollen das von der Ampel beschlossene Wahlrecht beim Bundesverfassungsgericht in Karlsruhe kippen.","https://www.sueddeutsche.de › Politik › Bundestagswahl","Wahlrecht",,,,"1","Unionsfraktion will gegen Wahlrechtsreform klagen - Politik","organic","https://www.sueddeutsche.de/politik/bundestag-wahlrecht-union-cdu-csu-klage-1.5777200",
"DE","DESKTOP","google.de",,,"1","5","Union klagt  gegen Wahlrecht site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Union+klagt++gegen+Wahlrecht+site%3Asueddeutsche.de&num=5","2130","2024-07-01T12:00:00.000Z","Ein halbes Jahr nach dem Beschluss des Bundestags hat auch die Unionsfraktion in Karlsruhe ihre Verfassungsklage gegen das neue ...","https://www.sueddeutsche.de › ... › Landkreis Traunstein","gegen",,,,"2","Union reicht in Karlsruhe Klage gegen Ampel-Wahlrecht ...","organic","https://www.sueddeutsche.de/bayern/bundestag-seeon-seebruck-union-reicht-in-karlsruhe-klage-gegen-ampel-wahlrecht-ein-dpa.urn-newsml-dpa-com-20090101-240107-99-520192",
"DE","DESKTOP","google.de",,,"1","5","Union klagt  gegen Wahlrecht site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Union+klagt++gegen+Wahlrecht+site%3Asueddeutsche.de&num=5","2130","2023-06-14T12:00:00.000Z","Bayerns Ministerpräsident Markus Söder hat es lange angekündigt, nun passiert es: Seine Partei und seine Regierung haben Klage gegen die ...","https://www.sueddeutsche.de › Politik › Bundestagswahl","Klage gegen",,,,"3","CSU und Bayern klagen gegen Wahlrechtsreform - Politik","organic","https://www.sueddeutsche.de/politik/wahlrechtsreform-1.5931466",
"DE","DESKTOP","google.de",,,"1","5","Union klagt  gegen Wahlrecht site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Union+klagt++gegen+Wahlrecht+site%3Asueddeutsche.de&num=5","2130","2023-03-13T12:00:00.000Z","CDU, Linke und CSU prüfen eine Klage in Karlsruhe für den Fall, dass die Ampelkoalition ihr neues Wahlrecht für den Bundestag beschließt.","https://www.sueddeutsche.de › Politik › Bundestagswahl","Klage","Wahlrecht",,,"4","Neues Wahlrecht: Opposition droht mit Verfassungsklagen","organic","https://www.sueddeutsche.de/politik/wahlrecht-reform-bundestag-opposition-klage-1.5768159",
"DE","DESKTOP","google.de",,,"1","5","Union klagt  gegen Wahlrecht site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Union+klagt++gegen+Wahlrecht+site%3Asueddeutsche.de&num=5","2130","2024-04-24T12:00:00.000Z","Ist es ungerecht, wenn nicht mehr jeder Wahlkreissieger in den Bundestag einzieht und wegen der Fünf-Prozent-Klausel immer mehr ...","https://www.sueddeutsche.de › Politik › Bundestagswahl",,,,,"5","Karlsruhe zu Wahlrechtsreform der Ampel: Elementares ...","organic","https://www.sueddeutsche.de/politik/bundesverfassungsgericht-wahlrecht-reform-ampel-linke-csu-1.6568930",
"DE","DESKTOP","google.de",,,"1","5","Was passiert mit meiner Stimme? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+passiert+mit+meiner+Stimme%3F+site%3Asueddeutsche.de&num=5","5790","2023-04-18T12:00:00.000Z","Die Ampelregierung hat sich mühsam auf eine Reform des Wahlrechts verständigt. Heftige Kritik hagelt es von den Oppositionsparteien. Aber auch ...","https://www.sueddeutsche.de › Politik › Demokratie",,,,,"1","Bundesverfassungsgericht prüft das alte Wahlrecht - Politik","organic","https://www.sueddeutsche.de/politik/bundestagswahl-wahlrecht-bundesverfassungsgericht-1.5807081",
"DE","DESKTOP","google.de",,,"1","5","Was passiert mit meiner Stimme? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+passiert+mit+meiner+Stimme%3F+site%3Asueddeutsche.de&num=5","5790",,"In Karlsruhe wird über die Reform des Wahlrechts verhandelt. Der aufgeblähte Bundestag soll wieder schlanker werden - aber für Parteien wie CSU und Linke geht ...","https://www.sueddeutsche.de › thema › Wahlrecht",,,,,"2","Wahlrecht - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Wahlrecht",
"DE","DESKTOP","google.de",,,"1","5","Was passiert mit meiner Stimme? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+passiert+mit+meiner+Stimme%3F+site%3Asueddeutsche.de&num=5","5790",,"In Karlsruhe wird über die Reform des Wahlrechts verhandelt. Der aufgeblähte Bundestag soll wieder schlanker werden - aber für Parteien wie CSU und Linke geht ...","https://www.sueddeutsche.de › thema › Wahlrechtsreform",,,,,"3","Wahlrechtsreform - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Wahlrechtsreform",
"DE","DESKTOP","google.de",,,"1","5","Was passiert mit meiner Stimme? site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Was+passiert+mit+meiner+Stimme%3F+site%3Asueddeutsche.de&num=5","5790","2013-09-20T12:00:00.000Z","Deutschland bestimmt, was in der Euro-Krise passiert. Deutsche leihen ihre Stimme an Südeuropäer aus. Eine Teilnehmerin erklärt das Projekt.","https://www.sueddeutsche.de › Politik › Bundestagswahl","passiert","Stimme",,,"4","Solidaritätsaktion zur Wahl: Stimmen zu verschenken - Politik","organic","https://www.sueddeutsche.de/politik/solidaritaetsaktion-zur-bundestagswahl-stimme-zu-verschenken-1.1775730",
"DE","DESKTOP","google.de",,,"1","5","Bayern verdient die Erb-Demokratie site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Bayern+verdient+die+Erb-Demokratie+site%3Asueddeutsche.de&num=5","34",,"Politik: die Erb-Demokratie muss kommen. Regieren im Freistaat:Bayern verdient die Erb-Demokratie. 31. März 2023, 15:54 Uhr. Lesezeit: 2 min.","https://www.sueddeutsche.de › Bayern › Politik Bayern","Erb","Demokratie","Bayern verdient die Erb","Demokratie","1","Politik: die Erb-Demokratie muss kommen - Bayern","organic","https://www.sueddeutsche.de/bayern/csu-demokratie-bayern-wahlrecht-1.5779583",
"DE","DESKTOP","google.de",,,"1","5","Bayern verdient die Erb-Demokratie site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Bayern+verdient+die+Erb-Demokratie+site%3Asueddeutsche.de&num=5","34",,"... Demokratie verdient gemacht. Artikel vom: 1.12.2023. Von Martin Zips. Mitten in Bayreuth. :Ein Rat steigt aus. Wäre es nicht schön, in digitalen Zeiten, wenn ...","https://www.sueddeutsche.de › thema › Parlamentarismus","Demokratie verdient",,,,"2","Parlamentarismus - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Parlamentarismus",
"DE","DESKTOP","google.de",,,"1","5","Bayern verdient die Erb-Demokratie site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Bayern+verdient+die+Erb-Demokratie+site%3Asueddeutsche.de&num=5","34","2024-05-24T12:00:00.000Z","Nach den Attacken auf Politiker werden härtere Strafen für Gewalttäter gefordert. Wichtiger wäre die Pflege von Respekt und Anstand.","https://www.sueddeutsche.de › Meinung › Demokratie",,,,,"3","Es gibt Mittel gegen die Seuche der Gewalt gegen Politiker","organic","https://www.sueddeutsche.de/meinung/attacken-recht-straftaten-politik-erziehung-kolumne-von-peter-mueller-1.7253837",
"DE","DESKTOP","google.de",,,"1","5","Bayern verdient die Erb-Demokratie site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=Bayern+verdient+die+Erb-Demokratie+site%3Asueddeutsche.de&num=5","34",,"MeinungMitten in Bayern. :Die Stoppeln des Niedergangs. Der Kabarettist Gerhard Polt bekommt den Bayerischen Verdienstorden. Nicht der Rede wert. Sagt er ...","https://www.sueddeutsche.de › thema › Gerhard_Polt","Bayern","Verdienstorden",,,"4","Gerhard Polt - aktuelle Themen & Nachrichten","organic","https://www.sueddeutsche.de/thema/Gerhard_Polt",
"DE","DESKTOP","google.de",,,"1","5","33 Abgeordnete weniger aus Bayern site:sueddeutsche.de","SEARCH","http://www.google.de/search?q=33+Abgeordnete+weniger+aus+Bayern+site%3Asueddeutsche.de&num=5","1520","2023-03-28T12:00:00.000Z","Damit ist es jetzt vorbei. Wenn die CSU bei der nächsten Wahl erneut 45 der 46 bayerischen Wahlkreise gewinnen würde, bundesweit aber nur noch ...","https://www.sueddeutsche.de › ... › Politik Deutschland",,,,,"1","Neues Wahlrecht: 33 Bundestagsabgeordnete weniger ...","organic","https://www.sueddeutsche.de/politik/wahlrechtsreform-bayern-sitze-bundestag-csu-grundmandatsklausel-1.5777209",
