"searchQuery/countryCode","searchQuery/device","searchQuery/domain","searchQuery/languageCode","searchQuery/locationUule","searchQuery/page","searchQuery/resultsPerPage","searchQuery/term","searchQuery/type","searchQuery/url","resultsTotal","date","description","displayedUrl","emphasizedKeywords/0","emphasizedKeywords/1","emphasizedKeywords/2","emphasizedKeywords/3","position","title","type","url"
"DE","DESKTOP","google.de",,,"1","5","Bas fordert weitere Wahlrechtsreform site:faz.net","SEARCH","http://www.google.de/search?q=Bas+fordert+weitere+Wahlrechtsreform+site%3Afaz.net&num=5","103","2024-02-24T12:00:00.000Z","Wer 16 ist, darf das Europaparlament und in sechs Bundesländern den Landtag mitwählen. Das tue der Demokratie gut, sagt Bärbel Bas, ...","https://www.faz.net › FAZ.NET › Politik › Inland","Bas",,,,"2","Bas für Wahlrecht ab 16 auch für Bundestag","organic","https://www.faz.net/aktuell/politik/inland/bas-fuer-wahlrecht-ab-16-auch-fuer-bundestag-19542775.html"
"DE","DESKTOP","google.de",,,"1","5","Bas fordert weitere Wahlrechtsreform site:faz.net","SEARCH","http://www.google.de/search?q=Bas+fordert+weitere+Wahlrechtsreform+site%3Afaz.net&num=5","103","2023-03-19T12:00:00.000Z","Quoten im Parlament wären eine Rückkehr zum Ständestaat und eine Abkehr von Freiheit und Demokratie.","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"3","Forderung nach Geschlechterparität ist verfassungswidrig","organic","https://www.faz.net/aktuell/politik/inland/forderung-nach-geschlechterparitaet-ist-verfassungswidrig-18760511.html"
"DE","DESKTOP","google.de",,,"1","5","Bas fordert weitere Wahlrechtsreform site:faz.net","SEARCH","http://www.google.de/search?q=Bas+fordert+weitere+Wahlrechtsreform+site%3Afaz.net&num=5","103","2023-12-05T12:00:00.000Z","Denn nach einem guten Jahr gemeinsamer und immerhin öffentlicher Beratungen sind sich 13 Mitglieder des Deutschen Bundestages und 13 Abgeordnete ...","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"4","Verlängerung der Wahlperiode mit wenig Widerstand","organic","https://www.faz.net/aktuell/politik/inland/wahlrechtsreform-verlaengerung-der-wahlperiode-mit-wenig-widerstand-18887155.html"
"DE","DESKTOP","google.de",,,"1","5","Bas fordert weitere Wahlrechtsreform site:faz.net","SEARCH","http://www.google.de/search?q=Bas+fordert+weitere+Wahlrechtsreform+site%3Afaz.net&num=5","103","2023-03-20T12:00:00.000Z","Die Ampel erwägt nach der Wahlrechtsreform die Möglichkeit einer Listenverbindung. Das würde der CSU helfen, doch die will sich nicht ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrechtsreform",,,,"5","CSU und CDU wollen vor Bundesverfassungsgericht klagen","organic","https://www.faz.net/aktuell/politik/inland/wahlrecht-csu-und-cdu-wollen-vor-bundesverfassungsgericht-klagen-18763149.html"
"DE","DESKTOP","google.de",,,"1","5","Das Wahlrecht muss bürgernah bleiben site:faz.net","SEARCH","http://www.google.de/search?q=Das+Wahlrecht+muss+b%C3%BCrgernah+bleiben+site%3Afaz.net&num=5","55","2023-04-18T12:00:00.000Z","Es darf nicht der Eindruck entstehen, bestimmte Parteien oder Regionen würden klein gehalten. Wenn Karlsruhe ein überschaubares Wahlrecht ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"1","Wahlrecht und Verfassungsgericht: Bürgernah bleiben","organic","https://www.faz.net/aktuell/politik/inland/wahlrecht-und-verfassungsgericht-buergernah-bleiben-18830403.html"
"DE","DESKTOP","google.de",,,"1","5","Das Wahlrecht muss bürgernah bleiben site:faz.net","SEARCH","http://www.google.de/search?q=Das+Wahlrecht+muss+b%C3%BCrgernah+bleiben+site%3Afaz.net&num=5","55",,"Informationen zum deutschen Wahlrecht im Überblick: Hier finden Sie alle Nachrichten der FAZ rund um Wahlrechtsreformen.","https://www.faz.net › politik › thema › wahlrecht-p2","Wahlrecht",,,,"2","Wahlrecht aktuell: Alle Änderungen und Reformen im ...","organic","https://www.faz.net/aktuell/politik/thema/wahlrecht-p2"
"DE","DESKTOP","google.de",,,"1","5","Das Wahlrecht muss bürgernah bleiben site:faz.net","SEARCH","http://www.google.de/search?q=Das+Wahlrecht+muss+b%C3%BCrgernah+bleiben+site%3Afaz.net&num=5","55","2021-09-30T12:00:00.000Z","Alle Parteien sind sich einig, dass die Bürokratie abgebaut werden soll. Sie verschweigen aber, was dann verloren ginge.","https://www.faz.net › FAZ.NET › Politik",,,,,"3","Was die deutsche Bürokratie so liebenswert macht","organic","https://www.faz.net/aktuell/politik/was-die-deutsche-buerokratie-so-liebenswert-macht-17552863.html"
"DE","DESKTOP","google.de",,,"1","5","Das Wahlrecht muss bürgernah bleiben site:faz.net","SEARCH","http://www.google.de/search?q=Das+Wahlrecht+muss+b%C3%BCrgernah+bleiben+site%3Afaz.net&num=5","55","2024-02-21T12:00:00.000Z","Die Bundesregierung macht neue Vorgaben für das digitale Amt: Klare Standards, Open-Source-Lösungen und ein Rechtsanspruch der Bürger sollen ...","https://www.faz.net › FAZ.NET › Wirtschaft",,,,,"4","Kommt jetzt die digitale Wende?","organic","https://www.faz.net/aktuell/wirtschaft/digitale-behoerdendienstleistungen-kommt-jetzt-die-digitale-wende-19533027.html"
"DE","DESKTOP","google.de",,,"1","5","Ein Wahlrecht nach dem anderen site:faz.net","SEARCH","http://www.google.de/search?q=Ein+Wahlrecht+nach+dem+anderen+site%3Afaz.net&num=5","2880","2023-04-18T12:00:00.000Z","Es darf nicht der Eindruck entstehen, bestimmte Parteien oder Regionen würden klein gehalten. Wenn Karlsruhe ein überschaubares Wahlrecht ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"1","Wahlrecht und Verfassungsgericht: Bürgernah bleiben","organic","https://www.faz.net/aktuell/politik/inland/wahlrecht-und-verfassungsgericht-buergernah-bleiben-18830403.html"
"DE","DESKTOP","google.de",,,"1","5","Ein Wahlrecht nach dem anderen site:faz.net","SEARCH","http://www.google.de/search?q=Ein+Wahlrecht+nach+dem+anderen+site%3Afaz.net&num=5","2880","2024-06-03T12:00:00.000Z","Das neue Wahlrecht verletzt das Grundgesetz. Es drohen weitreichende Folgen, doch das Bundesverfassungsgericht könnte noch einschreiten.","https://www.faz.net › aktuell › das-vertrauen-in-die-de...","Wahlrecht",,,,"2","Das Vertrauen in die Demokratie ist in Gefahr","organic","https://www.faz.net/aktuell/das-vertrauen-in-die-demokratie-ist-in-gefahr-19568185.html"
"DE","DESKTOP","google.de",,,"1","5","Ein Wahlrecht nach dem anderen site:faz.net","SEARCH","http://www.google.de/search?q=Ein+Wahlrecht+nach+dem+anderen+site%3Afaz.net&num=5","2880","2023-04-28T12:00:00.000Z","Die Ergebnisse der Wahlrechtsreformkommission sind leider nicht überraschend: weder in dem, worin man sich nicht einig ist, noch in dem, ...","https://www.faz.net › FAZ.NET › Politik",,,,,"3","Wahlrechtsreform: Einig für Recht und Freiheit?","organic","https://www.faz.net/aktuell/politik/wahlrechtsreform-einig-fuer-recht-und-freiheit-18856756.html"
"DE","DESKTOP","google.de",,,"1","5","Ein Wahlrecht nach dem anderen site:faz.net","SEARCH","http://www.google.de/search?q=Ein+Wahlrecht+nach+dem+anderen+site%3Afaz.net&num=5","2880","2023-04-18T12:00:00.000Z","Der Bundestag hat ein neues Wahlrecht beschlossen, das vor dem Bundesverfassungsgericht landen wird. Dort geht es jetzt erst einmal um die ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"4","Bundesverfassungsgericht verhandelt über altes Wahlgesetz","organic","https://www.faz.net/aktuell/politik/inland/bundesverfassungsgericht-verhandelt-ueber-altes-wahlgesetz-18830528.html"
"DE","DESKTOP","google.de",,,"1","5","Ein Wahlrecht nach dem anderen site:faz.net","SEARCH","http://www.google.de/search?q=Ein+Wahlrecht+nach+dem+anderen+site%3Afaz.net&num=5","2880","2023-04-28T12:00:00.000Z","Die Wahlrechtskommission hat ihre Reformempfehlungen vorgelegt. Sie spricht sich dafür aus, das Wahlalter auf 16 Jahre zu senken – und die ...","https://www.faz.net › FAZ.NET › Politik › Inland","auf",,,,"5","Was empfiehlt die Wahlrechtskommission?","organic","https://www.faz.net/aktuell/politik/inland/was-empfiehlt-die-wahlrechtskommission-18856828.html"
"DE","DESKTOP","google.de",,,"1","5","SPD stimmt für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=SPD+stimmt+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","367","2023-01-18T12:00:00.000Z","Die Sozialdemokraten diskutieren stundenlang über den Ampel-Vorschlag zur Wahlrechtsreform. Am Ende stimmt eine große Mehrheit zu, ...","https://www.faz.net › FAZ.NET › Politik › Inland","stimmt",,,,"1","SPD-Fraktion stimmt für Wahlrechtsreform","organic","https://www.faz.net/aktuell/politik/inland/spd-fraktion-stimmt-fuer-wahlrechtsreform-18611904.html"
"DE","DESKTOP","google.de",,,"1","5","SPD stimmt für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=SPD+stimmt+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","367",,"Informationen zum deutschen Wahlrecht im Überblick: Hier finden Sie alle Nachrichten der FAZ rund um Wahlrechtsreformen.","https://www.faz.net › politik › thema › wahlrecht-p3","Wahlrecht",,,,"2","Wahlrecht aktuell: Alle Änderungen und Reformen im ...","organic","https://www.faz.net/aktuell/politik/thema/wahlrecht-p3"
"DE","DESKTOP","google.de",,,"1","5","SPD stimmt für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=SPD+stimmt+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","367","2022-06-07T12:00:00.000Z","Drei Ampelpolitiker haben einen Vorschlag für ein neues Wahlrecht gemacht. Doch selbst in den eigenen Reihen gibt es Kritik.","https://www.faz.net › FAZ.NET › Politik › Inland","neues Wahlrecht",,,,"3","Ampel-Vorschlag stößt in den eigenen Reihen auf Kritik","organic","https://www.faz.net/aktuell/politik/inland/wahlrecht-ampel-vorschlag-stoesst-in-den-eigenen-reihen-auf-kritik-18154176.html"
"DE","DESKTOP","google.de",,,"1","5","SPD stimmt für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=SPD+stimmt+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","367","2023-01-20T12:00:00.000Z","Gerecht sollte es sein, deshalb Verhältniswahlrecht. Die Identifizierung mit einem Wahlkreiskandidaten wurde aber auch angestrebt.","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"4","Wahlrecht: Irgendwann wurde die gute Absicht zum Problem","organic","https://www.faz.net/aktuell/politik/inland/wahlrecht-irgendwann-wurde-die-gute-absicht-zum-problem-18614323.html"
"DE","DESKTOP","google.de",,,"1","5","SPD stimmt für neues Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=SPD+stimmt+f%C3%BCr+neues+Wahlrecht+site%3Afaz.net&num=5","367","2023-01-20T12:00:00.000Z","Die Union will die Zahl der Wahlkreise reduzieren. Vertreter von Grünen und FDP kritisieren den Vorschlag. Ein Grüner wirft der Union vor, ...","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"5","Grüne und FDP kritisieren Union-Vorschlag","organic","https://www.faz.net/aktuell/politik/inland/wahlrechtsreform-gruene-und-fdp-kritisieren-union-vorschlag-18616575.html"
"DE","DESKTOP","google.de",,,"1","5","Beim Wahlrecht nicht die Frösche fragen site:faz.net","SEARCH","http://www.google.de/search?q=Beim+Wahlrecht+nicht+die+Fr%C3%B6sche+fragen+site%3Afaz.net&num=5","51","2023-03-24T12:00:00.000Z","Gesellschaftlich wünschenswertes Wahlverfahren +++ Falsch verstandene Solidarität +++ Mangelnde Vorsorge +++ Um der Demokratie willen.","https://www.faz.net › ... › Briefe an die Herausgeber",,,,,"1","Briefe an die Herausgeber vom 24. März 2023","organic","https://www.faz.net/aktuell/politik/briefe-an-die-herausgeber/briefe-an-die-herausgeber-vom-24-maerz-2023-18770547.html"
"DE","DESKTOP","google.de",,,"1","5","Beim Wahlrecht nicht die Frösche fragen site:faz.net","SEARCH","http://www.google.de/search?q=Beim+Wahlrecht+nicht+die+Fr%C3%B6sche+fragen+site%3Afaz.net&num=5","51","2024-05-14T12:00:00.000Z","Im Landkreis Saalfeld-Rudolstadt konkurriert die AfD mit sich selbst. Weil Björn Höcke die Liste zum Kreistag nicht gefällt, unterstützt er ...","https://www.faz.net › FAZ.NET › Politik › Inland","nicht",,,,"2","Wenn Björn Höcke gegen die AfD Wahlkampf macht","organic","https://www.faz.net/aktuell/politik/inland/wenn-bjoern-hoecke-gegen-die-afd-wahlkampf-macht-19716522.html"
"DE","DESKTOP","google.de",,,"1","5","Beim Wahlrecht nicht die Frösche fragen site:faz.net","SEARCH","http://www.google.de/search?q=Beim+Wahlrecht+nicht+die+Fr%C3%B6sche+fragen+site%3Afaz.net&num=5","51","2023-05-19T12:00:00.000Z","Mai: Die Vorstellung einer Reihe von Abgeordneten, sie könnten sich selbst ermächtigen, ihr Mandat um ein Jahr zu verlängern, ist empörend. Das ...","https://www.faz.net › ... › Briefe an die Herausgeber",,,,,"3","Briefe an die Herausgeber vom 19. Mai 2023","organic","https://www.faz.net/aktuell/politik/briefe-an-die-herausgeber/briefe-an-die-herausgeber-vom-19-mai-2023-18903155.html"
"DE","DESKTOP","google.de",,,"1","5","Beim Wahlrecht nicht die Frösche fragen site:faz.net","SEARCH","http://www.google.de/search?q=Beim+Wahlrecht+nicht+die+Fr%C3%B6sche+fragen+site%3Afaz.net&num=5","51",,"Hat der TV-Sender das Interview über Schweden manipuliert? Erfahren Sie hier mehr über den Lieblingssender von Donald Trump.","https://www.faz.net › aktuell › politik › thema › fox-ne...",,,,,"4","Fox News aktuell: Informationen zum Nachrichtensender","organic","https://www.faz.net/aktuell/politik/thema/fox-news-p4"
"DE","DESKTOP","google.de",,,"1","5","Warum das neue Wahlrecht ein Geschenk für Söder ist site:faz.net","SEARCH","http://www.google.de/search?q=Warum+das+neue+Wahlrecht+ein+Geschenk+f%C3%BCr+S%C3%B6der+ist+site%3Afaz.net&num=5","39","2023-03-28T12:00:00.000Z","Die CSU beschwert sich heftig über das von der Ampel beschlossene neue Wahlrecht. Doch für die anstehende Landtagswahl könnte es Gold wert ...","https://www.faz.net › FAZ.NET › Politik › Inland","neue Wahlrecht",,,,"1","Wie Söder bei der Landtagswahl vom neuen Wahlrecht ...","organic","https://www.faz.net/aktuell/politik/inland/wie-soeder-bei-der-landtagswahl-vom-neuen-wahlrecht-profitieren-koennte-18772802.html"
"DE","DESKTOP","google.de",,,"1","5","Warum das neue Wahlrecht ein Geschenk für Söder ist site:faz.net","SEARCH","http://www.google.de/search?q=Warum+das+neue+Wahlrecht+ein+Geschenk+f%C3%BCr+S%C3%B6der+ist+site%3Afaz.net&num=5","39",,"Informationen zum deutschen Wahlrecht im Überblick: Hier finden Sie alle Nachrichten der FAZ rund um Wahlrechtsreformen.","https://www.faz.net › politik › thema › wahlrecht-p2","Wahlrecht",,,,"2","Wahlrecht aktuell: Alle Änderungen und Reformen im ...","organic","https://www.faz.net/aktuell/politik/thema/wahlrecht-p2"
"DE","DESKTOP","google.de",,,"1","5","Warum das neue Wahlrecht ein Geschenk für Söder ist site:faz.net","SEARCH","http://www.google.de/search?q=Warum+das+neue+Wahlrecht+ein+Geschenk+f%C3%BCr+S%C3%B6der+ist+site%3Afaz.net&num=5","39","2023-03-05T12:00:00.000Z","Die Kritik grüner Landespolitiker am Wahlrecht der Ampelkoalition reißt nicht ab. NRW-Justizminister Benjamin Limbach beklagt die ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"3","NRW-Justizminister rügt Wahlrecht der Ampelkoalition","organic","https://www.faz.net/aktuell/politik/inland/nrw-justizminister-ruegt-wahlrecht-der-ampelkoalition-18866101.html"
"DE","DESKTOP","google.de",,,"1","5","Warum das neue Wahlrecht ein Geschenk für Söder ist site:faz.net","SEARCH","http://www.google.de/search?q=Warum+das+neue+Wahlrecht+ein+Geschenk+f%C3%BCr+S%C3%B6der+ist+site%3Afaz.net&num=5","39","2023-06-04T12:00:00.000Z","Erst voriges Jahr haben Grüne, CDU und SPD gemeinsam das Wahlrecht geändert. Die FDP und eine unabhängige Initiative fürchten aber eine ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"4","FDP will Landtag in Baden-Württemberg verkleinern","organic","https://www.faz.net/aktuell/politik/inland/fdp-will-landtag-in-baden-wuerttemberg-verkleinern-18797832.html"
"DE","DESKTOP","google.de",,,"1","5","3 Das neue Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=3+Das+neue+Wahlrecht+site%3Afaz.net&num=5","3270","2024-04-23T12:00:00.000Z","Die Wahlreform der Ampel bringt vor allem CSU und Linke in Bedrängnis. Jetzt ist das Verfassungsgericht am Zug. Die wichtigsten Fragen und ...","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"1","Neues Wahlrecht: Worüber Karlsruhe jetzt verhandelt","organic","https://www.faz.net/aktuell/politik/inland/neues-wahlrecht-worueber-karlsruhe-jetzt-verhandelt-19671392.html"
"DE","DESKTOP","google.de",,,"1","5","3 Das neue Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=3+Das+neue+Wahlrecht+site%3Afaz.net&num=5","3270","2024-04-23T12:00:00.000Z","Das Bundesverfassungsgericht verhandelt seit Dienstag über das neue Wahlrecht der Ampelkoalition. Ziel der Gesetzesänderung ist, ...","https://www.faz.net › FAZ.NET › Politik › Inland","neue Wahlrecht",,,,"2","Bundesverfassungsgericht: Neues Wahlrecht auf dem ...","organic","https://www.faz.net/aktuell/politik/inland/bundesverfassungsgericht-neues-wahlrecht-auf-dem-pruefstand-19673273.html"
"DE","DESKTOP","google.de",,,"1","5","3 Das neue Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=3+Das+neue+Wahlrecht+site%3Afaz.net&num=5","3270",,"Informationen zum deutschen Wahlrecht im Überblick: Hier finden Sie alle Nachrichten der FAZ rund um Wahlrechtsreformen.","https://www.faz.net › aktuell › politik › thema › wahlre...","Wahlrecht",,,,"3","Wahlrecht aktuell: Alle Änderungen und Reformen im ...","organic","https://www.faz.net/aktuell/politik/thema/wahlrecht"
"DE","DESKTOP","google.de",,,"1","5","3 Das neue Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=3+Das+neue+Wahlrecht+site%3Afaz.net&num=5","3270","2024-04-23T12:00:00.000Z","Beiden Parteien könnte das neue Wahlrecht den Einzug in den Bundestag erschweren. Manche Vertreter begegnen den Richtern in Karlsruhe mit ...","https://www.faz.net › FAZ.NET › Politik › Inland","neue Wahlrecht",,,,"4","Wie CSU und Linke gegen das neue Wahlrecht kämpfen","organic","https://www.faz.net/aktuell/politik/inland/wie-csu-und-linke-gegen-das-neue-wahlrecht-kaempfen-19673865.html"
"DE","DESKTOP","google.de",,,"1","5","3 Das neue Wahlrecht site:faz.net","SEARCH","http://www.google.de/search?q=3+Das+neue+Wahlrecht+site%3Afaz.net&num=5","3270","2024-04-23T12:00:00.000Z","Verstößt das neue Wahlrecht gegen die Verfassung? 2. Was bedeutet Brorhilkers Abschied für die Cum-ex-Ermittlungen? 3. Erhält UNRWA bald ...","https://www.faz.net › aktuell › guten-morgen-19670500","neue Wahlrecht","3",,,"5","Guten Morgen!","organic","https://www.faz.net/aktuell/guten-morgen-19670500.html"
"DE","DESKTOP","google.de",,,"1","5","Ist eine Geschlechterquote im Wahlrecht verfassungsgemäß? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+eine+Geschlechterquote+im+Wahlrecht+verfassungsgem%C3%A4%C3%9F%3F+site%3Afaz.net&num=5","230","2023-08-03T12:00:00.000Z","Am Weltfrauentag fragen wir die Rechtswissenschaftlerin Laura Volk, ob ein paritätisches Wahlrecht mit dem Grundgesetz vereinbar ist.","https://www.faz.net › ... › Gesellschaft › Menschen","Wahlrecht",,,,"1","Ist eine Geschlechterquote im Wahlrecht verfassungsgemäß?","organic","https://www.faz.net/aktuell/gesellschaft/menschen/weltfrauentag-ist-eine-geschlechterquote-im-wahlrecht-verfassungsgemaess-18733070.html"
"DE","DESKTOP","google.de",,,"1","5","Ist eine Geschlechterquote im Wahlrecht verfassungsgemäß? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+eine+Geschlechterquote+im+Wahlrecht+verfassungsgem%C3%A4%C3%9F%3F+site%3Afaz.net&num=5","230","2023-03-19T12:00:00.000Z","Quoten im Parlament wären eine Rückkehr zum Ständestaat und eine Abkehr von Freiheit und Demokratie.","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"2","Forderung nach Geschlechterparität ist verfassungswidrig","organic","https://www.faz.net/aktuell/politik/inland/forderung-nach-geschlechterparitaet-ist-verfassungswidrig-18760511.html"
"DE","DESKTOP","google.de",,,"1","5","Ist eine Geschlechterquote im Wahlrecht verfassungsgemäß? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+eine+Geschlechterquote+im+Wahlrecht+verfassungsgem%C3%A4%C3%9F%3F+site%3Afaz.net&num=5","230","2023-03-27T12:00:00.000Z","Einen Zwang zur Geschlechterparität bei der Aufstellung von Kandidaten für Wahlen darf es nicht geben. Das sagen Verfassungsgerichte ...","https://www.faz.net › ... › Politik › Politische Bücher",,,,,"3","Das Grundgesetz als unüberwindliches Hindernis","organic","https://www.faz.net/aktuell/politik/politische-buecher/das-grundgesetz-als-unueberwindliches-hindernis-18780399.html"
"DE","DESKTOP","google.de",,,"1","5","Ist eine Geschlechterquote im Wahlrecht verfassungsgemäß? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+eine+Geschlechterquote+im+Wahlrecht+verfassungsgem%C3%A4%C3%9F%3F+site%3Afaz.net&num=5","230","2018-11-25T12:00:00.000Z","Bei einer Frauenquote im Wahlrecht kämen einige rechtliche und praktische Probleme auf das demokratische System zu. Manche Parteien müssten ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"4","Rechtliche und praktische Probleme bei Frauenquote im ...","organic","https://www.faz.net/aktuell/politik/inland/rechtliche-und-praktische-probleme-bei-frauenquote-im-wahlrecht-15905826.html"
"DE","DESKTOP","google.de",,,"1","5","Ist eine Geschlechterquote im Wahlrecht verfassungsgemäß? site:faz.net","SEARCH","http://www.google.de/search?q=Ist+eine+Geschlechterquote+im+Wahlrecht+verfassungsgem%C3%A4%C3%9F%3F+site%3Afaz.net&num=5","230","2022-08-09T12:00:00.000Z","Anna Gloßner lehnt Frauenquoten in Wahlgesetzen ab – und verwirft konservative Thesen. Eine Buchbesprechung.","https://www.faz.net › FAZ.NET › Einspruch",,,,,"5","Frauenquoten in Wahlgesetzen: Progressiv gegen ...","organic","https://www.faz.net/einspruch/frauenquoten-in-wahlgesetzen-progressiv-gegen-paritaetsgesetze-18302365.html"
"DE","DESKTOP","google.de",,,"1","5","Die Ampel ändert das Wahlrecht - das sind die Eckpunkte site:faz.net","SEARCH","http://www.google.de/search?q=Die+Ampel+%C3%A4ndert+das+Wahlrecht+-+das+sind+die+Eckpunkte+site%3Afaz.net&num=5","34","2023-03-17T12:00:00.000Z","Weniger Abgeordnete, keine Grundmandatsklausel – das neue Wahlrecht erhitzt viele Gemüter. Für CSU und Linke geht es gar um die ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"1","Die Ampel ändert das Wahlrecht: Weniger Abgeordnete im ...","organic","https://www.faz.net/aktuell/politik/inland/die-ampel-aendert-das-wahlrecht-weniger-abgeordnete-im-bundestag-18751111.html"
"DE","DESKTOP","google.de",,,"1","5","Die Ampel ändert das Wahlrecht - das sind die Eckpunkte site:faz.net","SEARCH","http://www.google.de/search?q=Die+Ampel+%C3%A4ndert+das+Wahlrecht+-+das+sind+die+Eckpunkte+site%3Afaz.net&num=5","34","2023-03-17T12:00:00.000Z","Mit den Stimmen der Ampel-Parlamentarier hat der Bundestag eine Wahlrechtsreform gebilligt, die das Parlament auf höchstens 630 Abgeordnete ...","https://www.faz.net › FAZ.NET › Politik › Inland","Ampel",,,,"2","Wahlrecht: Das ändert sich durch die Reform der Ampel","organic","https://www.faz.net/aktuell/politik/inland/wahlrecht-das-aendert-sich-durch-die-reform-der-ampel-18756037.html"
"DE","DESKTOP","google.de",,,"1","5","Die Ampel ändert das Wahlrecht - das sind die Eckpunkte site:faz.net","SEARCH","http://www.google.de/search?q=Die+Ampel+%C3%A4ndert+das+Wahlrecht+-+das+sind+die+Eckpunkte+site%3Afaz.net&num=5","34","2023-03-17T12:00:00.000Z","Die Koalition schafft die Möglichkeit, Linkspartei und CSU aus dem Bundestag zu kegeln. Das erweist dem deutschen Föderalismus einen ...","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"3","Wahlrecht-Reform: Ampel will Abschaffung der ...","organic","https://www.faz.net/aktuell/politik/inland/wahlrecht-reform-ampel-will-abschaffung-der-grundmandatsklausel-18755595.html"
"DE","DESKTOP","google.de",,,"1","5","Die Ampel ändert das Wahlrecht - das sind die Eckpunkte site:faz.net","SEARCH","http://www.google.de/search?q=Die+Ampel+%C3%A4ndert+das+Wahlrecht+-+das+sind+die+Eckpunkte+site%3Afaz.net&num=5","34","2023-11-29T12:00:00.000Z","Nach einer weiteren Reform aus diesem Jahr ist das Wahlrecht von 2020 zwar weitgehend überholt. Die Entscheidung ist aber trotzdem von ...","https://www.faz.net › FAZ.NET › Politik › Inland","Wahlrecht",,,,"4","Wahlrechtsreform von 2020 mit Grundgesetz vereinbar","organic","https://www.faz.net/aktuell/politik/inland/bundesverfassungsgericht-wahlrechtsreform-von-2020-mit-grundgesetz-vereinbar-19348085.html"
"DE","DESKTOP","google.de",,,"1","5","Die Ampel ändert das Wahlrecht - das sind die Eckpunkte site:faz.net","SEARCH","http://www.google.de/search?q=Die+Ampel+%C3%A4ndert+das+Wahlrecht+-+das+sind+die+Eckpunkte+site%3Afaz.net&num=5","34","2023-11-29T12:00:00.000Z","Warum entscheidet das Bundesverfassungsgericht über eine Wahlrechtsreform der großen Koalition? Warum wollten Grüne, FDP und Linke das ...","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"5","Warum Karlsruhe über eine Wahlrechtsreform der alten ...","organic","https://www.faz.net/aktuell/politik/inland/warum-karlsruhe-ueber-eine-wahlrechtsreform-der-alten-regierung-urteilt-19346640.html"
"DE","DESKTOP","google.de",,,"1","5","Passives Wahlrecht für Sechzehnjährige in Kommunen site:faz.net","SEARCH","http://www.google.de/search?q=Passives+Wahlrecht+f%C3%BCr+Sechzehnj%C3%A4hrige+in+Kommunen+site%3Afaz.net&num=5","3","2023-03-29T12:00:00.000Z","Bei der Modernisierung des Kommunalwahlrechts will Baden-Württemberg Vorbild sein. Die kommunalen Spitzenverbände sehen die Reform kritisch.","https://www.faz.net › FAZ.NET › Politik › Inland",,,,,"1","Baden-Württemberg: Passives Wahlrecht für 16-Jährige","organic","https://www.faz.net/aktuell/politik/inland/baden-wuerttemberg-passives-wahlrecht-fuer-16-jaehrige-18785533.html"
"DE","DESKTOP","google.de",,,"1","5","Passives Wahlrecht für Sechzehnjährige in Kommunen site:faz.net","SEARCH","http://www.google.de/search?q=Passives+Wahlrecht+f%C3%BCr+Sechzehnj%C3%A4hrige+in+Kommunen+site%3Afaz.net&num=5","3",,"Aktuelle Nachrichten zur Grüne Jugend im Überblick: Hier finden Sie alle Informationen der FAZ zur Jugendorganisation der Grünen.","https://www.faz.net › politik › thema › gruene-jugend",,,,,"2","Grüne Jugend: News der FAZ zum Jugendverband","organic","https://www.faz.net/aktuell/politik/thema/gruene-jugend"
