web-scraper-order,web-scraper-start-url,link,link-href
"1717577994-1","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Ukraine-Überblick: Kämpfe in der Ostukraine verlagern sich nach Donezk","https://www.zeit.de/politik/ausland/2022-07/ukraine-ueberblick"
"1717577994-2","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Erneuerbare Energien: Ökostromanteil steigt wieder auf 49 Prozent","https://www.zeit.de/wirtschaft/2022-07/erneuerbare-energien-oekostrom-anteil-halbjahr-windenergie"
"1717577994-3","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Lars Klingbeil: SPD-Chef sieht Deutschland vor ""dramatischen Monaten""","https://www.zeit.de/politik/deutschland/2022-07/gasversorgung-lars-klingbeil-industrie-gasknappheit"
"1717577994-4","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Energiepolitik: Du bist, was du verbrauchst","https://www.zeit.de/kultur/2022-07/energiepolitik-ideologie-oelkrise-eneuerbare-energie"
"1717577994-5","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Energiewende Bayern: Die Herren der Winde","https://www.zeit.de/2022/27/energiewende-bayern-markus-soeder-windkraft"
"1717577994-6","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Brabus: Eine einzige Provokation","https://www.zeit.de/2022/27/auto-brabus-tuning-klimawandel-benzin"
"1717577994-7","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Angela Merkels Außenpolitik: ""Das war Kumpanei mit Putin""","https://www.zeit.de/2022/27/angela-merkel-aussenpolitik-russland-wladimir-putin"
"1717577994-8","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Christian Lindner: Ein aufrechter Pfosten","https://www.zeit.de/kultur/2022-06/christian-lindner-fdp-finanzminister-politik"
"1717577994-9","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Frankreich: Le Pens Woche","https://www.zeit.de/politik/ausland/2022-07/frankreich-marine-le-pen-rassemblement-national-parlament"
"1717577994-10","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=133","Atomkraft: Ideologiefrei? Eher einseitig","https://www.zeit.de/2022/27/atomkraft-robert-habeck-kohlekraft-klimawandel"
"1717577997-11","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","Energiepolitik: Bundestag stimmt für mögliche Kohleverstromung als Gasersatz","https://www.zeit.de/politik/deutschland/2022-07/gaskrise-bundestag-kohlekraftwerke-stromerzeugung-gesetzaenderung"
"1717577997-12","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","Strom in Afrika: Macht das Licht an!","https://www.zeit.de/politik/ausland/2022-07/stromversorgung-afrika-klimaschutz-umwelt"
"1717577997-13","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","&#34;Was jetzt?&#34;-Newsletter: Boris Johnson in Not, Atomstrom, pinke Utopie","https://www.zeit.de/newsletter/was-jetzt/johnson-oekolabel-utopie-2022-07-07"
"1717577997-14","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","Wasserknappheit: Triage beim Trinkwasser","https://www.zeit.de/green/2022-07/wasserknappheit-trockenheit-wasserverbrauch-wasserversorgung"
"1717577997-15","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","Nachrichtenpodcast: Schon wieder Regierungskrise","https://www.zeit.de/politik/2022-07/boris-johnson-grossbritannien-regierung-ruecktritt-nachrichtenpodcast"
"1717577997-16","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","Taxonomieverordnung: Österreich will Klage gegen Ökolabel für Atom- und Gaskraft einreichen","https://www.zeit.de/wirtschaft/2022-07/taxonomieverordnung-oesterreich-klage-oeko-label-eu-parlament-eugh"
"1717577997-17","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","EU-Taxonomie: Gas und Atom erhalten Ökolabel – Gegner scheitern im EU-Parlament","https://www.zeit.de/wirtschaft/2022-07/gas-und-atom-kriegen-oeko-label-gegner-scheitern-im-eu-parlament"
"1717577997-18","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","Stefan Wenzel: ""Wir dürfen uns nicht von den falschen Leuten beraten lassen""","https://www.zeit.de/politik/deutschland/2022-07/stefan-wenzel-gruene-atomkraftwerke-umweltschutz"
"1717577997-19","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","EU-Klimapolitik: Tschechien fordert EU-Abgeordnete zu Annahme der Taxonomie auf","https://www.zeit.de/politik/2022-07/eu-klimapolitik-taxonomie-atom-gas-petr-fiala"
"1717577997-20","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=132","Aktivismus: Frustriert euch!","https://www.zeit.de/2022/27/aktivismus-klima-zynismus-carla-hinrichs-joschka-fischer"
"1717578001-21","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","AKW-Verlängerung: Ministerium rechnet mit 225 Tonnen schwer radioaktivem Material","https://www.zeit.de/politik/deutschland/2022-07/atomkraft-verlaengerung-radioaktives-material-lagerung"
"1717578001-22","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","Klimapolitik: Und täglich grüßt das AKW","https://www.zeit.de/politik/deutschland/2022-07/klimapolitik-fdp-akw-5vor8"
"1717578001-23","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","Energiekrise: Bitte keinen Gasrabatt","https://www.zeit.de/2022/29/energiekrise-gaspreis-energiesparen-rabatt"
"1717578001-24","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","Fukushima: Ehemalige Tepco-Manager müssen Milliardenstrafe zahlen","https://www.zeit.de/gesellschaft/zeitgeschehen/2022-07/atomatastrophe-fukushima-ex-manager-tepco-geldstrafe"
"1717578001-25","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","Ukraine-Überblick: Selenskyj beklagt Turbinenlieferung, Habeck hofft auf russisches Gas","https://www.zeit.de/politik/ausland/2022-07/ukraine-ueberblick-ereignisse-turbinenlieferung-nord-stream-1"
"1717578001-26","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","Nachrichtenpodcast: Attraktive Lösungsansätze oder reine Polemik?","https://www.zeit.de/politik/2022-07/opposition-krise-cdu-bildungsurlaub-nachrichtenpodcast"
"1717578001-27","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","EU-Taxonomie: Bewertung von Gas und Atomkraft als klimafreundlich nimmt letzte Hürde","https://www.zeit.de/wirtschaft/2022-07/eu-taxonomie-gas-atomkraft-nimmt-letzte-huerde"
"1717578001-28","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","Shinzo Abe: Der populistische Nationalist","https://www.zeit.de/politik/ausland/2022-07/shinzo-abe-attentat-japan-militaer"
"1717578001-29","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","Interviewpodcast: Jens Spahn, was werden wir uns alles verzeihen müssen?","https://www.zeit.de/gesellschaft/2022-07/jens-spahn-interviewpodcast-alles-gesagt"
"1717578001-30","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=131","Politikpodcast : ""Der Krieg ist klimapolitisch ein Desaster""","https://www.zeit.de/politik/2022-07/energiewende-energiepolitik-ukraine-krieg-politikpodcast"
"1717578003-31","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Atomkraft: Stresstest im La La Land","https://www.zeit.de/politik/deutschland/2022-07/atomkraft-energieversorgung-strom-klimawandel"
"1717578003-32","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Energiekrise: FDP will längere Laufzeiten von Atomkraftwerken durchsetzen","https://www.zeit.de/politik/deutschland/2022-07/energiekrise-atomkraftwerke-laufzeiten-fdp-verlaengerung-tempolimit"
"1717578003-33","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Fracking: Deutschlands ungenutzter Schatz","https://www.zeit.de/wirtschaft/2022-07/fracking-gas-gewinnung-deutschland-energiepolitik"
"1717578003-34","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","&#34;Was jetzt?&#34;-Newsletter: Selenskyj entlässt Geheimdienstchef, 365-Euro-Ticket, trans Eltern","https://www.zeit.de/newsletter/was-jetzt/2022-07/wolodymyr-selenskyj-hitze-markus-soeder-2022-07-18"
"1717578003-35","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Nachrichtenpodcast: Atomkraft, jein danke!","https://www.zeit.de/politik/2022-07/atomkraft-debatte-akw-energiepolitik-nachrichtenpodcast"
"1717578003-36","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Atomkraft in Frankreich: Macron rettet seine maroden Meiler","https://www.zeit.de/2022/29/atomkraft-frankreich-edf-verstaatlichung"
"1717578003-37","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Tempolimit: CDU-Vize offen für Tempolimit auf Autobahnen","https://www.zeit.de/politik/2022-07/cdu-vize-andreas-jung-tempolimit"
"1717578003-38","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Ukraine-Überblick: Explosionen nach Angriffen im ganzen Land","https://www.zeit.de/politik/ausland/2022-07/ukraine-ueberblick-dnipro-krementschuk-odessa-angriff-rakete-luftalarm"
"1717578003-39","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Einschränkungen: Sollten Politiker selbst mit dem Sparen anfangen?","https://www.zeit.de/2022/29/sparen-politiker-energie-einschraenkungen-debatte"
"1717578003-40","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=130","Energiepolitik: CDU-Wirtschaftsrat fordert Umdenken beim Fracking","https://www.zeit.de/wirtschaft/2022-07/energiepolitik-gasfoerderung-fracking-cdu-wirtschaftsrat-wolfgang-steiger"
"1717578006-41","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","Stromversorgung: Katrin Göring-Eckardt schließt Streckbetrieb von Atommeilern nicht aus","https://www.zeit.de/politik/ausland/2022-07/stromversorgung-atomkraft-streckbetrieb-katrin-goering-eckardt"
"1717578006-42","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","&#34;Was jetzt?&#34;-Newsletter: Der Kreml will den Umsturz, Streckbetrieb für AKW, ältere Männer","https://www.zeit.de/newsletter/was-jetzt/umsturz-atomkraft-maenner-2022-07-25"
"1717578006-43","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","Atomkraftwerk: Japans Regierung darf Fukushima-Abwasser im Meer entsorgen","https://www.zeit.de/green/2022-07/fukushima-abwasser-entsorgung-meer-japan"
"1717578006-44","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","Ukraine-Überblick: Streubombenangriff in Charkiw, Munition in besetztem AKW – der Tag","https://www.zeit.de/politik/ausland/2022-07/ukraine-ueberblick-charkiw-lukaschenko-putin-atomkraftwerk"
"1717578006-45","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","AKW-Verlängerung: Die nukleare Option","https://www.zeit.de/2022/30/akw-verlaengerung-gruene-fdp-energiepolitik"
"1717578006-46","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","&#34;Was jetzt?&#34;-Newsletter: Gas, Zinserhöhung, Dieter Wedel","https://www.zeit.de/newsletter/was-jetzt/2022-07/gas-hitzewelle-liz-trss-2022-07-21"
"1717578006-47","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","CDU und CSU : Welche Krise?","https://www.zeit.de/2022/30/cdu-csu-energiekrise-verzicht-entlastung"
"1717578006-48","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","Stichwahl in Großbritannien: Von Demut und Selbstkritik keine Spur","https://www.zeit.de/politik/ausland/2022-07/grossbritannien-stichwahl-liz-truss-boris-johnson-nachfolge"
"1717578006-49","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","Gasknappheit: EU-Kommission schlägt verpflichtende Gasverbrauchsreduktion vor","https://www.zeit.de/politik/2022-07/energieversorgung-notfallplan-gasverbrauch-eu-kommission"
"1717578006-50","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=129","Energiepolitik: Die Verrenkungen der deutschen Energiepolitik","https://www.zeit.de/wirtschaft/2022-07/energiepolitik-gasversorgung-oel-russland-sanktionen"
"1717578009-51","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Atomkraft: TÜV-Chef sieht stillgelegte AKW ""in exzellentem Zustand""","https://www.zeit.de/politik/deutschland/2022-07/atomkraftwerke-laufzeitverlaengerung-tuev"
"1717578009-52","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Ukraine-Überblick: Angriffe in Donezk und Charkiw abgewehrt, Russland erobert Kraftwerk","https://www.zeit.de/politik/ausland/2022-07/ukraine-krieg-donezk-charkiw-abwehrkaempfe"
"1717578009-53","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Papierherstellung: ""Papier ist überall""","https://www.zeit.de/arbeit/2022-07/papierherstellung-juergen-schaller-branche-gas"
"1717578009-54","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Atomkraft: Habeck hält AKW-Weiterbetrieb als ""Sonderszenario"" für möglich","https://www.zeit.de/politik/deutschland/2022-07/atomkraftwerke-verlaengerung-energieversorgung-ukraine-krieg"
"1717578009-55","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Notfallplan Gas: Ein Sparplan voller Lücken","https://www.zeit.de/wirtschaft/2022-07/eu-notfallplan-gas-sparen-deutschland-faq"
"1717578009-56","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Gaskrise in der EU: Von Solidarität reden und Verzicht predigen","https://www.zeit.de/politik/ausland/2022-07/gaskrise-eu-russland-robert-habeck"
"1717578009-57","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Russischer Oligarch Oleg Deripaska: Putins bester Mann","https://www.zeit.de/2022/30/russland-oligarch-oleg-deripaska-wladimir-putin"
"1717578009-58","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Europäische Energiepolitik: Das große Energieabkommen, das Europa jetzt braucht","https://www.zeit.de/politik/2022-07/energiepolitik-eu-energiemarkt-russland-energieversorgung"
"1717578009-59","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Energiekrise: Deutschland zittert trotz Hitze","https://www.zeit.de/green/2022-07/energiekrise-gasversorgung-wladimir-putin-atomkraft"
"1717578009-60","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=128","Klimaschutz: ""Die Bevölkerung ist oft weiter als die Politik""","https://www.zeit.de/wissen/2022-07/klimaschutz-felix-creutzig-co2-energieversorgung-bundesregierung"
"1717578012-61","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=127","Katrin Göring-Eckardt: ""Wer jetzt über Atomkraft diskutiert, will den Grünen eins reinwürgen""","https://www.zeit.de/politik/deutschland/2022-07/katrin-goering-eckardt-gruene-atomkraft-laufzeitverlaengerung"
"1717578012-62","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=127","AKW-Laufzeitverlängerung: Nicht mit uns!","https://www.zeit.de/politik/deutschland/2022-07/akw-laufzeitverlaengerung-gruene-spd-atomausstieg"
"1717578012-63","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=127","Ukraine-Überblick: USA vermuten 75.000 russische Kriegsopfer, Militär zieht nach Süden","https://www.zeit.de/politik/ausland/2022-07/ukraine-ueberblick-ereignisse-stromlieferung-eu-kriegstote"
"1717578012-64","https://www.zeit.de/suche/index?q=-saporischschja+atomausstieg%7Ckernenergie%7Ckernkraft%2A+%7Catomkraft%2A%7Catomenergie%7Cakw%7Claufzeitverl%C3%A4ngerung&type=article&type=gallery&type=video&type=author&type=manualtopic&p=127","Energiekonzern: RWE hebt Prognose für 2022 deutlich an","https://www.zeit.de/wirtschaft/unternehmen/2022-07/energiekonzern-rwe-prognose-2022-anhebung"
