
"x"
"(agrardiesel OR landwirt OR bauernprotest) (from:RainerKellerWES OR from:kleinboeck_mdl OR from:SabineWoelfle OR from:reinholdgall OR from:ErnstKopp OR from:SPDEuropa OR from:egebhardtMdEP OR from:ConstanzeKrehl OR from:ADressel OR from:ralfneubauerhh OR from:CarstenBrosda OR from:TschenPe OR from:TiesRabe OR from:melanieleonhard OR from:AndyGrote OR from:almutmoeller OR from:PLotzkat OR from:ARieckhof) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:Holsteinsport OR from:lentz_bettina OR from:ManuelaStrube OR from:MathiasBrodkorb OR from:SPDLandtagMV OR from:SPDMV OR from:dr_geue OR from:ju_name OR from:d_kreiser OR from:TobiasHeilmann2 OR from:HeigerScholz OR from:PrksenAnke OR from:ChrArbogast OR from:marc_herter OR from:Ruediger_Weiss OR from:spdrlp OR from:SPDFraktionRLP OR from:alt_aber_gut) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:HeikeRaab OR from:sweinberg OR from:sippelheiko OR from:StefanPauluhn OR from:Sebastian_Thul OR from:ThulSebastian OR from:TorstenLang OR from:thobi75 OR from:Koepping OR from:keineEnte OR from:dagmarneukirch OR from:SPD_LSA OR from:spd_lt_lsa OR from:WillingmannA OR from:Moebbeck OR from:WuenschThomas OR from:GrimmBenne OR from:DrAndrSchmidt) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:Eichner_St OR from:WTiefensee OR from:HeikeTaubert OR from:GeorgMaier8 OR from:spdthl OR from:SPDThueringen OR from:GoetzeUdo OR from:CIO_Thueringen OR from:FellerCarsten OR from:DianaStachowitz OR from:RuthWaldmann OR from:v_halbleib OR from:BettinaDomer OR from:michael_muell80 OR from:4ecke OR from:ludwigscheetz OR from:M_tokmak72 OR from:UteReimersBruns) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:VolkerStahmann OR from:MSchroeren OR from:wahlkreis11 OR from:andreaslarem OR from:CaroWagner_in OR from:DanielRinkert OR from:DirkUlrichMende OR from:emilyvontz1 OR from:HannesWalterSPD OR from:SchaetzlJo OR from:KristianKlinck OR from:tinarudolphspd OR from:karstenlucke OR from:MattEcke OR from:repasi OR from:NilsOlafHansen OR from:fschneider_spd OR from:DirkFriedriszik) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:Monique_Woelk OR from:maxschmidt OR from:saschalaaken OR from:info_mol OR from:HeinrichsFalk OR from:TDurdu38 OR from:BaerMdL OR from:Stefan_Loew_MdL OR from:erzmensch OR from:HHoevelmann OR from:elrid_pasbrig OR from:oezlem_uensal OR from:p_kahlfeldt OR from:CDO_Berlin OR from:1271336934686756864 OR from:PistoriusBoris OR from:DraheimAntje OR from:sabine_baetzing) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:David_Langner OR from:michaelebling OR from:FUCHSundIGEL OR from:klara_geywitz OR from:W_Schmidt_ OR from:esther_uleer OR from:michaklapp) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:andkrahl OR from:AndreasKrahl1 OR from:AnFRanke OR from:SchuberlToni OR from:benniadjei OR from:BozogluCemal OR from:CHierneis OR from:Christian20er OR from:Ch_Haubrich OR from:KoehlerClaudia7 OR from:elmarhayn OR from:EvaLettenbauer OR from:FloSiekmann OR from:GabrieleTriebel OR from:GiselaSengl OR from:GulserenDemirel OR from:HepMonatzeder OR from:Johannes_Becher) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:JuergenMistol OR from:KathaSchulze OR from:KerstinCelina OR from:LudwigHartmann OR from:der_buechler OR from:mstuempfig OR from:MaxDeisenhofer OR from:PatrickFriedl OR from:SteinbergerRosi OR from:sannekurz OR from:Thomas_Gehring_ OR from:ursula_sowa OR from:Osgyan OR from:otto_direkt OR from:AnjaKofbinger OR from:Antje_Kapek OR from:bene_lux OR from:CathPieroth) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:dpwes OR from:danielabillig OR from:EvaMariePlonske OR from:topac_fatos OR from:GYGeorg OR from:Harald_Moritz OR from:junomaerz OR from:kaddinsky OR from:BurkertEulitz OR from:LudwigNicole OR from:NotkerBerlin OR from:vandrey_petra OR from:RamonaPop OR from:SabineBangert OR from:s_k_walter OR from:SilkeGebel OR from:StefanTaschner OR from:stefanziller) since:2023-12-01 until:2024-02-29"
"(agrardiesel OR landwirt OR bauernprotest) (from:StefRemlinger OR from:s_kahlefeld OR from:DrTurgutAltug OR from:Bettina_Jarasch OR from:SukaAferdita OR from:_Alex_Berlin OR from:andreschulze_nk OR from:BaharHaghani OR from:Ch_Wapler OR from:GollalehA OR from:OmarJian OR from:Fuer_immer_Juli OR from:jul_schwarze OR from:KlaraSche OR from:LaaLeeLuuLaura OR from:louisvonkrueger OR from:OdaHassepass OR from:KurtTaylanz) since:2023-12-01 until:2024-02-29"
